match_id,minute,location_y,pass_end_location,period,player,pass_recipient,pass_type,pass_length,second,timestamp,x,endx,y,endy
3895302,0,"(33.3, 43.2)","(8.5, 33.8)",1,Nathan Tella,Lukáš Hrádecký,Interception,26.521688,19,00:00:19.820,33.3,8.5,43.2,33.8
3895302,0,"(8.5, 33.8)","(15.1, 21.5)",1,Lukáš Hrádecký,Edmond Fayçal Tapsoba,,13.958868,23,00:00:23.749,8.5,15.1,33.8,21.5
3895302,0,"(38.1, 19.5)","(29.9, 19.5)",1,Robert Andrich,Edmond Fayçal Tapsoba,,8.2,28,00:00:28.746,38.1,29.9,19.5,19.5
3895302,0,"(48.1, 28.6)","(48.6, 49.7)",1,Edmond Fayçal Tapsoba,Jonathan Tah,,21.105923,37,00:00:37.056,48.1,48.6,28.6,49.7
3895302,0,"(48.6, 55.6)","(51.2, 25.2)",1,Jonathan Tah,Granit Xhaka,,30.510983,44,00:00:44.794,48.6,51.2,55.6,25.2
3895302,0,"(57.1, 20.8)","(56.4, 44.2)",1,Granit Xhaka,Jonathan Tah,,23.410467,50,00:00:50.198,57.1,56.4,20.8,44.2
3895302,0,"(61.8, 54.3)","(82.7, 75.1)",1,Jonathan Tah,Nathan Tella,,29.486437,53,00:00:53.486,61.8,82.7,54.3,75.1
3895302,0,"(90.4, 73.3)","(102.7, 63.5)",1,Victor Okoh Boniface,Jonas Hofmann,,15.726728,58,00:00:58.628,90.4,102.7,73.3,63.5
3895302,1,"(63.2, 67.6)","(68.9, 72.3)",1,Odilon Kossonou,Nathan Tella,Interception,7.387828,6,00:01:06.629,63.2,68.9,67.6,72.3
3895302,1,"(71.0, 73.3)","(68.4, 62.2)",1,Nathan Tella,Granit Xhaka,,11.400438,11,00:01:11.127,71.0,68.4,73.3,62.2
3895302,1,"(66.3, 62.2)","(53.0, 62.2)",1,Granit Xhaka,Jonathan Tah,,13.3,12,00:01:12.632,66.3,53.0,62.2,62.2
3895302,1,"(63.9, 56.1)","(73.3, 72.8)",1,Granit Xhaka,Odilon Kossonou,,19.163769,20,00:01:20.699,63.9,73.3,56.1,72.8
3895302,1,"(78.2, 74.4)","(107.2, 55.4)",1,Odilon Kossonou,Amine Adli,,34.669872,22,00:01:22.960,78.2,107.2,74.4,55.4
3895302,2,"(58.2, 75.4)","(58.7, 66.6)",1,Odilon Kossonou,Granit Xhaka,,8.814193,15,00:02:15.258,58.2,58.7,75.4,66.6
3895302,2,"(61.6, 66.1)","(68.9, 64.8)",1,Granit Xhaka,Jonas Hofmann,,7.4148498,16,00:02:16.904,61.6,68.9,66.1,64.8
3895302,2,"(69.7, 61.1)","(63.9, 34.3)",1,Jonas Hofmann,Edmond Fayçal Tapsoba,,27.420431,19,00:02:19.460,69.7,63.9,61.1,34.3
3895302,2,"(79.0, 6.5)","(76.7, 17.9)",1,Edmond Fayçal Tapsoba,Granit Xhaka,,11.6297035,30,00:02:30.657,79.0,76.7,6.5,17.9
3895302,2,"(76.1, 19.2)","(83.2, 16.1)",1,Granit Xhaka,Robert Andrich,,7.7472577,32,00:02:32.172,76.1,83.2,19.2,16.1
3895302,2,"(84.5, 16.1)","(78.5, 18.7)",1,Robert Andrich,Granit Xhaka,,6.539113,32,00:02:32.777,84.5,78.5,16.1,18.7
3895302,2,"(54.5, 11.2)","(58.4, 4.9)",1,Edmond Fayçal Tapsoba,Robert Andrich,,7.4094534,40,00:02:40.887,54.5,58.4,11.2,4.9
3895302,2,"(58.4, 5.2)","(52.8, 15.4)",1,Robert Andrich,Edmond Fayçal Tapsoba,,11.63615,43,00:02:43.579,58.4,52.8,5.2,15.4
3895302,2,"(52.8, 22.6)","(56.1, 55.6)",1,Edmond Fayçal Tapsoba,Odilon Kossonou,,33.16459,46,00:02:46.379,52.8,56.1,22.6,55.6
3895302,3,"(57.1, 52.6)","(52.5, 37.4)",1,Amine Adli,Robert Andrich,,15.880806,3,00:03:03.125,57.1,52.5,52.6,37.4
3895302,3,"(62.1, 20.0)","(64.5, 34.3)",1,Robert Andrich,Granit Xhaka,,14.5,9,00:03:09.640,62.1,64.5,20.0,34.3
3895302,3,"(64.5, 28.9)","(62.6, 17.6)",1,Granit Xhaka,Robert Andrich,,11.458621,11,00:03:11.561,64.5,62.6,28.9,17.6
3895302,3,"(62.6, 17.1)","(56.9, 32.0)",1,Robert Andrich,Edmond Fayçal Tapsoba,,15.953056,13,00:03:13.917,62.6,56.9,17.1,32.0
3895302,3,"(54.8, 33.6)","(62.6, 51.0)",1,Edmond Fayçal Tapsoba,Jonathan Tah,,19.068298,16,00:03:16.867,54.8,62.6,33.6,51.0
3895302,3,"(70.7, 68.4)","(72.5, 49.4)",1,Odilon Kossonou,Granit Xhaka,,19.085073,20,00:03:20.691,70.7,72.5,68.4,49.4
3895302,3,"(72.2, 45.8)","(78.5, 21.5)",1,Granit Xhaka,Amine Adli,,25.103386,22,00:03:22.788,72.2,78.5,45.8,21.5
3895302,3,"(97.2, 5.9)","(84.0, 8.3)",1,Piero Martín Hincapié Reyna,Robert Andrich,,13.416408,29,00:03:29.425,97.2,84.0,5.9,8.3
3895302,3,"(78.0, 13.0)","(84.8, 19.2)",1,Robert Andrich,Granit Xhaka,,9.202173,32,00:03:32.052,78.0,84.8,13.0,19.2
3895302,3,"(84.8, 19.2)","(91.0, 5.2)",1,Granit Xhaka,Piero Martín Hincapié Reyna,,15.311434,34,00:03:34.303,84.8,91.0,19.2,5.2
3895302,4,"(76.7, 10.1)","(70.7, 10.1)",1,Amine Adli,Piero Martín Hincapié Reyna,,6.0,16,00:04:16.185,76.7,70.7,10.1,10.1
3895302,4,"(71.0, 10.1)","(65.2, 17.4)",1,Piero Martín Hincapié Reyna,Robert Andrich,,9.323626,17,00:04:17.721,71.0,65.2,10.1,17.4
3895302,4,"(64.2, 18.1)","(100.4, 16.4)",1,Robert Andrich,Amine Adli,,36.239895,18,00:04:18.224,64.2,100.4,18.1,16.4
3895302,5,"(66.3, 36.4)","(74.8, 39.2)",1,Jonathan Tah,Robert Andrich,Recovery,8.949302,15,00:05:15.875,66.3,74.8,36.4,39.2
3895302,5,"(74.8, 39.2)","(81.4, 35.8)",1,Robert Andrich,Jonas Hofmann,,7.4242845,17,00:05:17.124,74.8,81.4,39.2,35.8
3895302,5,"(57.4, 64.0)","(62.1, 65.3)",1,Jonas Hofmann,Nathan Tella,,4.876474,38,00:05:38.437,57.4,62.1,64.0,65.3
3895302,6,"(14.5, 48.6)","(18.4, 44.5)",1,Odilon Kossonou,Granit Xhaka,Recovery,5.658622,47,00:06:47.585,14.5,18.4,48.6,44.5
3895302,6,"(18.6, 41.6)","(19.7, 21.0)",1,Granit Xhaka,Piero Martín Hincapié Reyna,,20.629349,53,00:06:53.694,18.6,19.7,41.6,21.0
3895302,6,"(27.0, 16.8)","(22.5, 23.4)",1,Piero Martín Hincapié Reyna,Edmond Fayçal Tapsoba,,7.9881163,59,00:06:59.023,27.0,22.5,16.8,23.4
3895302,7,"(34.0, 24.2)","(42.6, 16.6)",1,Edmond Fayçal Tapsoba,Granit Xhaka,,11.4769335,3,00:07:03.427,34.0,42.6,24.2,16.6
3895302,7,"(42.9, 19.5)","(46.5, 52.3)",1,Granit Xhaka,Jonathan Tah,,32.99697,10,00:07:10.743,42.9,46.5,19.5,52.3
3895302,7,"(50.2, 53.5)","(52.3, 68.7)",1,Jonathan Tah,Odilon Kossonou,,15.34438,14,00:07:14.050,50.2,52.3,53.5,68.7
3895302,7,"(47.8, 42.9)","(64.7, 5.4)",1,Edmond Fayçal Tapsoba,Piero Martín Hincapié Reyna,,41.132225,19,00:07:19.502,47.8,64.7,42.9,5.4
3895302,7,"(64.7, 8.8)","(55.0, 17.9)",1,Piero Martín Hincapié Reyna,Granit Xhaka,,13.300376,22,00:07:22.764,64.7,55.0,8.8,17.9
3895302,7,"(54.5, 22.9)","(46.5, 36.4)",1,Granit Xhaka,Edmond Fayçal Tapsoba,,15.692355,26,00:07:26.887,54.5,46.5,22.9,36.4
3895302,7,"(65.0, 55.6)","(98.8, 73.8)",1,Odilon Kossonou,Nathan Tella,,38.38854,33,00:07:33.336,65.0,98.8,55.6,73.8
3895302,7,"(111.0, 69.2)","(114.6, 33.5)",1,Nathan Tella,Piero Martín Hincapié Reyna,,35.881054,39,00:07:39.138,111.0,114.6,69.2,33.5
3895302,9,"(61.8, 33.8)","(62.6, 54.0)",1,Edmond Fayçal Tapsoba,Odilon Kossonou,,20.215836,43,00:09:43.542,61.8,62.6,33.8,54.0
3895302,9,"(64.2, 58.0)","(62.4, 51.8)",1,Odilon Kossonou,Robert Andrich,,6.456005,47,00:09:47.653,64.2,62.4,58.0,51.8
3895302,9,"(62.4, 51.8)","(64.2, 59.8)",1,Robert Andrich,Odilon Kossonou,,8.2,48,00:09:48.598,62.4,64.2,51.8,59.8
3895302,9,"(64.2, 60.6)","(49.9, 51.0)",1,Odilon Kossonou,Jonathan Tah,,17.22353,49,00:09:49.951,64.2,49.9,60.6,51.0
3895302,9,"(49.9, 51.0)","(57.1, 43.2)",1,Jonathan Tah,Granit Xhaka,,10.615084,51,00:09:51.559,49.9,57.1,51.0,43.2
3895302,9,"(57.1, 43.2)","(49.9, 44.5)",1,Granit Xhaka,Jonathan Tah,,7.31642,52,00:09:52.259,57.1,49.9,43.2,44.5
3895302,9,"(48.9, 46.0)","(63.4, 70.5)",1,Jonathan Tah,Odilon Kossonou,,28.469282,54,00:09:54.206,48.9,63.4,46.0,70.5
3895302,9,"(73.3, 75.4)","(63.7, 74.1)",1,Jonas Hofmann,Odilon Kossonou,,9.687621,58,00:09:58.814,73.3,63.7,75.4,74.1
3895302,10,"(62.9, 75.1)","(48.9, 58.8)",1,Odilon Kossonou,Jonathan Tah,,21.486973,0,00:10:00.112,62.9,48.9,75.1,58.8
3895302,10,"(48.9, 54.8)","(55.6, 24.2)",1,Jonathan Tah,Edmond Fayçal Tapsoba,,31.324911,2,00:10:02.429,48.9,55.6,54.8,24.2
3895302,10,"(65.0, 16.8)","(89.5, 13.0)",1,Edmond Fayçal Tapsoba,Amine Adli,,24.792942,6,00:10:06.218,65.0,89.5,16.8,13.0
3895302,11,"(34.6, 50.5)","(43.4, 56.1)",1,Jonathan Tah,Robert Andrich,,10.430724,30,00:11:30.148,34.6,43.4,50.5,56.1
3895302,11,"(54.8, 58.5)","(47.6, 46.8)",1,Robert Andrich,Jonathan Tah,,13.737904,35,00:11:35.682,54.8,47.6,58.5,46.8
3895302,11,"(53.2, 44.7)","(55.6, 55.6)",1,Jonathan Tah,Robert Andrich,,11.161093,39,00:11:39.195,53.2,55.6,44.7,55.6
3895302,11,"(63.9, 59.8)","(71.8, 69.7)",1,Robert Andrich,Odilon Kossonou,,12.665702,43,00:11:43.009,63.9,71.8,59.8,69.7
3895302,12,"(48.9, 53.0)","(57.4, 53.8)",1,Jonathan Tah,Robert Andrich,,8.537564,13,00:12:13.802,48.9,57.4,53.0,53.8
3895302,12,"(57.4, 53.8)","(54.3, 62.4)",1,Robert Andrich,Odilon Kossonou,,9.141663,14,00:12:14.804,57.4,54.3,53.8,62.4
3895302,12,"(54.3, 62.4)","(51.7, 51.0)",1,Odilon Kossonou,Jonathan Tah,,11.692733,17,00:12:17.949,54.3,51.7,62.4,51.0
3895302,12,"(52.5, 43.7)","(55.6, 21.0)",1,Jonathan Tah,Edmond Fayçal Tapsoba,,22.910696,20,00:12:20.075,52.5,55.6,43.7,21.0
3895302,12,"(55.6, 16.8)","(48.3, 28.6)",1,Edmond Fayçal Tapsoba,Jonathan Tah,,13.875518,23,00:12:23.979,55.6,48.3,16.8,28.6
3895302,12,"(51.2, 35.3)","(63.7, 34.0)",1,Jonathan Tah,Granit Xhaka,,12.567418,26,00:12:26.034,51.2,63.7,35.3,34.0
3895302,12,"(63.2, 34.5)","(54.5, 35.3)",1,Granit Xhaka,Jonathan Tah,,8.736704,26,00:12:26.868,63.2,54.5,34.5,35.3
3895302,12,"(54.5, 35.3)","(62.6, 17.1)",1,Jonathan Tah,Edmond Fayçal Tapsoba,,19.921095,30,00:12:30.235,54.5,62.6,35.3,17.1
3895302,12,"(75.8, 9.6)","(83.9, 3.4)",1,Edmond Fayçal Tapsoba,Piero Martín Hincapié Reyna,,10.20049,33,00:12:33.903,75.8,83.9,9.6,3.4
3895302,12,"(69.6, 12.3)","(78.6, 4.0)",1,Edmond Fayçal Tapsoba,Piero Martín Hincapié Reyna,,12.242957,40,00:12:40.052,69.6,78.6,12.3,4.0
3895302,12,"(77.9, 4.4)","(85.2, 3.6)",1,Piero Martín Hincapié Reyna,Amine Adli,,7.3437047,41,00:12:41.180,77.9,85.2,4.4,3.6
3895302,12,"(86.3, 3.8)","(86.0, 11.5)",1,Amine Adli,Jonas Hofmann,,7.705842,42,00:12:42.250,86.3,86.0,3.8,11.5
3895302,12,"(88.4, 11.9)","(112.1, 7.4)",1,Jonas Hofmann,Amine Adli,,24.123432,43,00:12:43.152,88.4,112.1,11.9,7.4
3895302,12,"(112.1, 9.6)","(111.5, 33.3)",1,Amine Adli,Victor Okoh Boniface,,23.707594,45,00:12:45.626,112.1,111.5,9.6,33.3
3895302,13,"(120.0, 0.1)","(113.9, 47.6)",1,Jonas Hofmann,Jonathan Tah,Corner,47.890083,13,00:13:13.843,120.0,113.9,0.1,47.6
3895302,13,"(107.7, 42.7)","(111.7, 39.1)",1,Odilon Kossonou,Edmond Fayçal Tapsoba,Recovery,5.3814497,19,00:13:19.298,107.7,111.7,42.7,39.1
3895302,13,"(111.8, 39.8)","(116.7, 43.7)",1,Edmond Fayçal Tapsoba,,,6.2625875,19,00:13:19.903,111.8,116.7,39.8,43.7
3895302,13,"(43.1, 21.8)","(30.1, 23.9)",1,Granit Xhaka,Jonathan Tah,,13.168523,50,00:13:50.489,43.1,30.1,21.8,23.9
3895302,13,"(27.5, 19.5)","(35.0, 4.4)",1,Jonathan Tah,Piero Martín Hincapié Reyna,,16.860012,54,00:13:54.092,27.5,35.0,19.5,4.4
3895302,13,"(35.0, 4.4)","(34.7, 12.0)",1,Piero Martín Hincapié Reyna,Robert Andrich,,7.605919,55,00:13:55.605,35.0,34.7,4.4,12.0
3895302,13,"(34.7, 12.0)","(48.9, 5.4)",1,Robert Andrich,,,15.658863,56,00:13:56.561,34.7,48.9,12.0,5.4
3895302,14,"(50.2, 25.7)","(50.2, 53.5)",1,Edmond Fayçal Tapsoba,Odilon Kossonou,,27.8,11,00:14:11.698,50.2,50.2,25.7,53.5
3895302,14,"(61.1, 57.7)","(70.2, 68.7)",1,Odilon Kossonou,Nathan Tella,,14.276204,15,00:14:15.905,61.1,70.2,57.7,68.7
3895302,14,"(71.3, 69.2)","(57.1, 62.9)",1,Nathan Tella,Odilon Kossonou,,15.5348,17,00:14:17.509,71.3,57.1,69.2,62.9
3895302,14,"(56.6, 61.6)","(49.1, 50.0)",1,Odilon Kossonou,Jonathan Tah,,13.813399,19,00:14:19.282,56.6,49.1,61.6,50.0
3895302,14,"(49.9, 51.5)","(22.0, 49.2)",1,Jonathan Tah,Lukáš Hrádecký,,27.994642,20,00:14:20.802,49.9,22.0,51.5,49.2
3895302,14,"(22.8, 45.5)","(36.6, 20.5)",1,Lukáš Hrádecký,Edmond Fayçal Tapsoba,,28.55591,24,00:14:24.511,22.8,36.6,45.5,20.5
3895302,14,"(64.7, 17.1)","(50.7, 20.0)",1,Amine Adli,Edmond Fayçal Tapsoba,,14.297202,31,00:14:31.515,64.7,50.7,17.1,20.0
3895302,14,"(50.7, 20.0)","(56.1, 34.5)",1,Edmond Fayçal Tapsoba,Robert Andrich,,15.472879,35,00:14:35.357,50.7,56.1,20.0,34.5
3895302,14,"(56.1, 34.5)","(48.1, 41.6)",1,Robert Andrich,Jonathan Tah,,10.696261,36,00:14:36.157,56.1,48.1,34.5,41.6
3895302,14,"(48.9, 44.2)","(70.7, 67.9)",1,Jonathan Tah,Odilon Kossonou,,32.201397,39,00:14:39.255,48.9,70.7,44.2,67.9
3895302,14,"(70.0, 71.7)","(70.0, 63.5)",1,Odilon Kossonou,Granit Xhaka,,8.2,41,00:14:41.837,70.0,70.0,71.7,63.5
3895302,14,"(70.0, 63.5)","(77.2, 63.7)",1,Granit Xhaka,Jonas Hofmann,,7.2027774,42,00:14:42.776,70.0,77.2,63.5,63.7
3895302,14,"(44.7, 50.5)","(15.1, 43.9)",1,Edmond Fayçal Tapsoba,Lukáš Hrádecký,Recovery,30.326885,52,00:14:52.313,44.7,15.1,50.5,43.9
3895302,14,"(14.0, 46.6)","(28.8, 54.3)",1,Lukáš Hrádecký,Jonathan Tah,,16.683226,55,00:14:55.181,14.0,28.8,46.6,54.3
3895302,15,"(73.5, 63.5)","(81.4, 68.4)",1,Granit Xhaka,Jonas Hofmann,,9.296236,4,00:15:04.854,73.5,81.4,63.5,68.4
3895302,15,"(89.2, 68.4)","(92.0, 59.3)",1,Jonas Hofmann,Granit Xhaka,,9.521029,7,00:15:07.218,89.2,92.0,68.4,59.3
3895302,15,"(105.9, 68.4)","(115.4, 39.5)",1,Jonas Hofmann,Victor Okoh Boniface,,30.421373,11,00:15:11.442,105.9,115.4,68.4,39.5
3895302,15,"(68.1, 53.5)","(83.7, 68.7)",1,Jonathan Tah,Nathan Tella,Recovery,21.780725,51,00:15:51.268,68.1,83.7,53.5,68.7
3895302,15,"(77.4, 54.0)","(98.8, 50.5)",1,Granit Xhaka,Amine Adli,,21.684326,55,00:15:55.559,77.4,98.8,54.0,50.5
3895302,15,"(98.8, 50.5)","(93.6, 55.4)",1,Amine Adli,Jonas Hofmann,,7.1449285,56,00:15:56.915,98.8,93.6,50.5,55.4
3895302,15,"(93.6, 54.3)","(87.9, 37.1)",1,Jonas Hofmann,Robert Andrich,,18.119879,58,00:15:58.391,93.6,87.9,54.3,37.1
3895302,15,"(87.9, 37.1)","(87.6, 46.0)",1,Robert Andrich,Granit Xhaka,,8.905055,59,00:15:59.148,87.9,87.6,37.1,46.0
3895302,16,"(120.0, 80.0)","(110.2, 32.6)",1,Jonas Hofmann,Jonathan Tah,Corner,48.40248,29,00:16:29.509,120.0,110.2,80.0,32.6
3895302,16,"(29.1, 21.5)","(45.5, 38.5)",1,Lukáš Hrádecký,Jonathan Tah,,23.621178,49,00:16:49.740,29.1,45.5,21.5,38.5
3895302,16,"(52.5, 41.3)","(57.7, 53.5)",1,Jonathan Tah,Granit Xhaka,,13.261975,53,00:16:53.916,52.5,57.7,41.3,53.5
3895302,16,"(64.5, 52.6)","(83.2, 71.7)",1,Granit Xhaka,Nathan Tella,,26.730133,56,00:16:56.514,64.5,83.2,52.6,71.7
3895302,16,"(83.2, 73.8)","(85.3, 72.3)",1,Nathan Tella,Jonas Hofmann,,2.5806975,59,00:16:59.712,83.2,85.3,73.8,72.3
3895302,17,"(82.7, 61.6)","(89.7, 46.3)",1,Granit Xhaka,Victor Okoh Boniface,Recovery,16.82528,3,00:17:03.208,82.7,89.7,61.6,46.3
3895302,17,"(87.4, 47.9)","(84.2, 54.8)",1,Victor Okoh Boniface,Granit Xhaka,,7.605919,5,00:17:05.064,87.4,84.2,47.9,54.8
3895302,17,"(84.2, 54.8)","(83.5, 48.6)",1,Granit Xhaka,Robert Andrich,,6.239391,5,00:17:05.974,84.2,83.5,54.8,48.6
3895302,17,"(67.1, 48.9)","(66.8, 40.8)",1,Jonathan Tah,Robert Andrich,,8.105554,10,00:17:10.089,67.1,66.8,48.9,40.8
3895302,17,"(65.0, 43.2)","(63.4, 46.6)",1,Robert Andrich,Jonathan Tah,,3.757659,10,00:17:10.641,65.0,63.4,43.2,46.6
3895302,17,"(63.4, 46.6)","(71.0, 50.5)",1,Jonathan Tah,Granit Xhaka,,8.542248,11,00:17:11.099,63.4,71.0,46.6,50.5
3895302,17,"(70.0, 50.2)","(64.7, 46.6)",1,Granit Xhaka,Robert Andrich,,6.4070272,11,00:17:11.989,70.0,64.7,50.2,46.6
3895302,17,"(68.9, 53.3)","(72.5, 17.4)",1,Robert Andrich,Amine Adli,,36.08005,17,00:17:17.428,68.9,72.5,53.3,17.4
3895302,17,"(72.0, 9.6)","(71.3, 15.1)",1,Piero Martín Hincapié Reyna,Amine Adli,Recovery,5.5443664,20,00:17:20.820,72.0,71.3,9.6,15.1
3895302,17,"(78.5, 16.1)","(78.2, 28.1)",1,Amine Adli,Granit Xhaka,,12.00375,23,00:17:23.048,78.5,78.2,16.1,28.1
3895302,17,"(79.3, 24.4)","(78.2, 11.2)",1,Granit Xhaka,Amine Adli,,13.245754,25,00:17:25.376,79.3,78.2,24.4,11.2
3895302,17,"(68.1, 24.4)","(72.7, 15.4)",1,Edmond Fayçal Tapsoba,Granit Xhaka,,10.107423,29,00:17:29.959,68.1,72.7,24.4,15.4
3895302,17,"(73.5, 16.3)","(64.7, 22.9)",1,Granit Xhaka,Edmond Fayçal Tapsoba,,11.0,31,00:17:31.233,73.5,64.7,16.3,22.9
3895302,17,"(64.7, 22.9)","(79.5, 4.4)",1,Edmond Fayçal Tapsoba,Amine Adli,,23.691559,33,00:17:33.135,64.7,79.5,22.9,4.4
3895302,17,"(92.0, 4.4)","(93.3, 13.5)",1,Amine Adli,Jonas Hofmann,,9.192389,37,00:17:37.031,92.0,93.3,4.4,13.5
3895302,17,"(63.4, 33.3)","(69.2, 16.1)",1,Granit Xhaka,Edmond Fayçal Tapsoba,,18.151585,52,00:17:52.295,63.4,69.2,33.3,16.1
3895302,18,"(84.8, 3.3)","(77.7, 7.8)",1,Piero Martín Hincapié Reyna,Edmond Fayçal Tapsoba,,8.405951,0,00:18:00.489,84.8,77.7,3.3,7.8
3895302,18,"(15.6, 34.3)","(20.5, 24.2)",1,Robert Andrich,Granit Xhaka,Recovery,11.225863,22,00:18:22.432,15.6,20.5,34.3,24.2
3895302,18,"(22.0, 28.9)","(23.3, 30.2)",1,Granit Xhaka,Amine Adli,,1.8384776,25,00:18:25.947,22.0,23.3,28.9,30.2
3895302,18,"(15.3, 22.6)","(30.1, 21.8)",1,Robert Andrich,Jonas Hofmann,,14.821606,31,00:18:31.942,15.3,30.1,22.6,21.8
3895302,18,"(25.7, 21.8)","(14.8, 22.3)",1,Jonas Hofmann,Piero Martín Hincapié Reyna,,10.911462,33,00:18:33.711,25.7,14.8,21.8,22.3
3895302,18,"(15.3, 23.1)","(47.0, 18.9)",1,Piero Martín Hincapié Reyna,Victor Okoh Boniface,,31.977022,34,00:18:34.433,15.3,47.0,23.1,18.9
3895302,18,"(47.8, 18.9)","(42.6, 18.4)",1,Victor Okoh Boniface,Granit Xhaka,,5.2239833,35,00:18:35.888,47.8,42.6,18.9,18.4
3895302,20,"(21.2, 4.9)","(28.3, 7.8)",1,Jonathan Tah,Jonas Hofmann,,7.66942,18,00:20:18.876,21.2,28.3,4.9,7.8
3895302,20,"(28.8, 8.0)","(18.6, 12.5)",1,Jonas Hofmann,Edmond Fayçal Tapsoba,,11.148542,19,00:20:19.895,28.8,18.6,8.0,12.5
3895302,20,"(16.5, 12.5)","(49.9, 30.4)",1,Edmond Fayçal Tapsoba,Victor Okoh Boniface,,37.894196,21,00:20:21.297,16.5,49.9,12.5,30.4
3895302,20,"(49.4, 31.2)","(46.8, 41.1)",1,Victor Okoh Boniface,Granit Xhaka,,10.235722,24,00:20:24.293,49.4,46.8,31.2,41.1
3895302,20,"(49.1, 46.3)","(64.2, 66.1)",1,Granit Xhaka,Amine Adli,,24.900803,26,00:20:26.404,49.1,64.2,46.3,66.1
3895302,20,"(89.7, 69.2)","(93.8, 59.5)",1,Amine Adli,Nathan Tella,,10.530907,32,00:20:32.006,89.7,93.8,69.2,59.5
3895302,20,"(64.5, 74.6)","(25.4, 54.8)",1,Odilon Kossonou,Lukáš Hrádecký,,43.827503,37,00:20:37.729,64.5,25.4,74.6,54.8
3895302,20,"(26.2, 48.4)","(35.8, 32.5)",1,Lukáš Hrádecký,Edmond Fayçal Tapsoba,,18.573368,43,00:20:43.694,26.2,35.8,48.4,32.5
3895302,20,"(40.8, 33.8)","(55.3, 55.6)",1,Edmond Fayçal Tapsoba,Granit Xhaka,,26.181864,46,00:20:46.569,40.8,55.3,33.8,55.6
3895302,20,"(62.9, 56.4)","(64.5, 40.8)",1,Granit Xhaka,Robert Andrich,,15.681837,50,00:20:50.942,62.9,64.5,56.4,40.8
3895302,20,"(64.5, 40.8)","(64.2, 56.9)",1,Robert Andrich,Granit Xhaka,,16.102795,53,00:20:53.719,64.5,64.2,40.8,56.9
3895302,20,"(70.2, 58.8)","(76.4, 68.2)",1,Granit Xhaka,Odilon Kossonou,,11.2605505,57,00:20:57.811,70.2,76.4,58.8,68.2
3895302,21,"(72.5, 72.8)","(29.9, 40.0)",1,Odilon Kossonou,Lukáš Hrádecký,,53.7643,4,00:21:04.810,72.5,29.9,72.8,40.0
3895302,21,"(29.9, 40.0)","(42.9, 48.4)",1,Lukáš Hrádecký,Jonathan Tah,,15.477726,7,00:21:07.852,29.9,42.9,40.0,48.4
3895302,21,"(56.6, 16.8)","(61.1, 25.5)",1,Edmond Fayçal Tapsoba,Robert Andrich,,9.794897,15,00:21:15.890,56.6,61.1,16.8,25.5
3895302,21,"(56.4, 25.5)","(53.0, 40.3)",1,Robert Andrich,Jonathan Tah,,15.185519,17,00:21:17.772,56.4,53.0,25.5,40.3
3895302,21,"(54.5, 41.6)","(64.2, 54.0)",1,Jonathan Tah,Granit Xhaka,,15.743253,20,00:21:20.603,54.5,64.2,41.6,54.0
3895302,21,"(66.0, 55.9)","(67.6, 41.3)",1,Granit Xhaka,Robert Andrich,,14.687409,21,00:21:21.713,66.0,67.6,55.9,41.3
3895302,21,"(71.0, 44.5)","(91.5, 42.4)",1,Robert Andrich,Victor Okoh Boniface,,20.60728,23,00:21:23.520,71.0,91.5,44.5,42.4
3895302,21,"(92.5, 47.1)","(106.9, 65.6)",1,Victor Okoh Boniface,Nathan Tella,,23.443762,26,00:21:26.738,92.5,106.9,47.1,65.6
3895302,21,"(107.2, 65.8)","(110.2, 39.0)",1,Nathan Tella,,,26.967388,28,00:21:28.127,107.2,110.2,65.8,39.0
3895302,26,"(49.4, 74.9)","(15.1, 33.6)",1,Odilon Kossonou,Lukáš Hrádecký,,53.68594,49,00:26:49.156,49.4,15.1,74.9,33.6
3895302,26,"(16.3, 33.0)","(27.3, 28.6)",1,Lukáš Hrádecký,Edmond Fayçal Tapsoba,,11.8473625,53,00:26:53.103,16.3,27.3,33.0,28.6
3895302,26,"(39.7, 23.6)","(49.9, 9.9)",1,Edmond Fayçal Tapsoba,Piero Martín Hincapié Reyna,,17.080105,58,00:26:58.744,39.7,49.9,23.6,9.9
3895302,27,"(48.9, 23.6)","(50.7, 42.6)",1,Edmond Fayçal Tapsoba,Jonathan Tah,,19.085073,5,00:27:05.449,48.9,50.7,23.6,42.6
3895302,27,"(52.3, 42.9)","(62.1, 68.2)",1,Jonathan Tah,Odilon Kossonou,,27.131716,7,00:27:07.899,52.3,62.1,42.9,68.2
3895302,27,"(63.2, 68.2)","(112.8, 59.0)",1,Odilon Kossonou,Nathan Tella,,50.44601,10,00:27:10.828,63.2,112.8,68.2,59.0
3895302,27,"(117.3, 59.3)","(115.7, 47.9)",1,Nathan Tella,Amine Adli,,11.511733,17,00:27:17.362,117.3,115.7,59.3,47.9
3895302,27,"(120.0, 80.0)","(101.5, 47.5)",1,Jonas Hofmann,Granit Xhaka,Corner,37.396523,44,00:27:44.590,120.0,101.5,80.0,47.5
3895302,28,"(120.0, 0.1)","(116.3, 46.0)",1,Jonas Hofmann,Jonathan Tah,Corner,46.048885,19,00:28:19.746,120.0,116.3,0.1,46.0
3895302,28,"(55.8, 26.5)","(65.2, 44.5)",1,Nathan Tella,Granit Xhaka,,20.306648,32,00:28:32.880,55.8,65.2,26.5,44.5
